product_id,product_name,price_after,price_before,discount
6224000260323.00,سبايسى تريد ملح ليمون 185-جم,39.25,39.25,0
6224000260385.00,سبايسى تريد حبة البركة 90-جم,24.45,24.45,0
6223000910368.00,ميلرز خلطة ارز دجاج 20-جم,14.45,14.45,0
6223000910375.00,ميلرز خلطة ارز لحم 20-جم,13.25,13.25,0
6224000260149.00,سبايسى تريد زنجبيل 110-جم,31.75,31.75,0
6224000260163.00,سبايسى تريد شطة ناعمة 90-جم,20.25,20.25,0
6224000260217.00,سبايسى تريد قرفة خشب 90-جم,52.95,52.95,0
6224000260262.00,سبايسى تريد كزبره خضراء-20جم,12.75,12.75,0
6224000260392.00,سبايسى تريد كرفس-110جم,26.45,26.45,0
6221048820199.00,كنورخلطة الكفتة-35جم,7.25,7.25,0
6224000260224.00,سبايسى تريد قرفة 105-جم,26.45,26.45,0
5283001111158.00,عبيدو زنجبيل ناعم-50جم,27.25,27.25,0
5283001118218.00,عبيدو بهارات شيش طاووق-100جم,50.25,50.25,0
5283001118027.00,عبيدو فلفل اسود-100جم,53.95,53.95,0
5283001109971.00,عبيدو خلطة بهارات مميزة-100جم,50.25,50.25,0
5283001109001.00,عبيدو كمون ناعم-80جم,34.45,34.45,0
6223000911273.00,سبايسى خلطة للبيف برجر-90جم,31.95,31.95,0
6224000260408.00,سبايسى تريد ثوم بودرة-130جم,35.95,35.95,0
6224000260521.00,سبايسى تريد بهارات بانية100-جم,35.95,35.95,0
